pageRefs,normalizedText,moneyValue,dateValue,mentionText,id,confidence
[9],,,,26/08/24 UPI-NOBROKER 1.00,520,0.38315669
[7],,,,21/10/22 UPI-MANPASAND 10/22 52.00,520,0.38754207
[5],,,,"29/02/24 UPI-ROHIT KUMAR-NSROHIT16-1@OKICICI-CITI
0000442662825866 02/24 34,000.00",521,0.36440498
[3],,,,06/09 UPI-MHATOBA,521,0.35618916
[5],,,,YTM-PYTM0123456-333224754656-UPI,521,0.37757799
[8],,,,"29/01/24 UPI-SWIGGY-UPISWIGGY@ICICI-ICIC0DC0099-4
0000402970916597 01/24 214.00",522,0.39961243
[8],,,,"05/04/25 UPI-MD TAUHID ALAM-9631413496@AXL-PUNB07|
0000629937690647 04/25 50.00",522,0.41040304
[7],,,,07/11/23 UPI-HP PETROL PUMP GAIK-Q44812578@YBL-Y 800.00,522,0.39034882
[8],,,,"POS 416021XXXXXX9659 PLAYSTATION NETW
0000501813384310 849.00",522,0.36426201
[5],,,,"28/12/22 UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000236287951004 90.00",522,0.43563989
[],,,,"UPI-MR VIJAY GOPAL PAWA-BHARATPE0989769
0000336294158018 120.00",523,0.36380836
[1],,,,UPI-LAXMAN 30.00,523,0.38944626
[8],,,,26/11/22 UPI-INGALE KACHARU 10.00,523,0.40063471
[1],,,,305420832-PAY20FOR20MERCHANT,523,0.37519491
[9],,,,"PANWAR-BHARATPE90725437
449@YESBANKLTD-YESBOYESUPI-423974949775-
PAY BY WHATSAPP",524,0.38300368
[6],,,,20/09/24 UPI-AJAY 10.00,524,0.35521036
[6],,,,"08/01/25 UPI-KOMALRANI9052OKAXIS-KOMALRANI905-2@O
0000 5,000.00",525,0.3561208
[5],,,,"13/10/22 UPI-RITU STUDIO-GPAY-11212407481@OKBIZAX
0000228659473646 2.00",525,0.38435912
[8],,,,"THAKUR-TSNEHA326@OKAXIS-
HDFC0000683-335382763711-UPI",525,0.37578374
[4],,,,"02/01/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000400259346042 01/24 60.00",526,0.35914376
[2],,,,"24/02/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000405508129517 02/24 15.00",526,0.36071792
[2],,,,27/08/23 UPI-MACHINDRA LAXMAN 70.00,526,0.38550687
[6],,,,"04/11/24 IMPS-430908850187-CDSL VENTURES LIMITE-I
0000430908850187 1.00",526,0.38911554
[1],,,,UPI-KOMAL 1.00,526,0.37090689
[8],,,,0999516-PAYMENT FROM PHONE,526,0.43243325
[8],,,,"02/02/24 UPI-DELHI METRO QR TICKE-PAYTM-8736701@P
0000439954751935 60.00",527,0.39989659
[],,,,4149684-PAYMENT FROM PHONE,527,0.40712753
[6],,,,"04/12/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000333825985113 12/23 60.00",527,0.37187296
[2],,,,UPI-BHAWANI HARDWARE,528,0.35417244
[9],,,,"15/01/23 UPI-VITTHAL SRIPATHI ACH-BHARATPE0988815
0000301507610241 170.00",528,0.42971641
[3],,,,"KUMAR-NSROHIT16@OKAXIS-DBSSOIN
0811-507082183506-UPI",529,0.40788078
[8],,,,3859974-PAYMENT FROM PHONE,529,0.35162854
[4],,,,"KUMAR-AMITKULHARI26-1@OKSBI-IDF
B0040101-422663029349-UPI",529,0.3699168
[3],,,,"POS 416021XXXXXX9659 WELLWISH CHEMIST
0000231407033184 185.00",529,0.39564964
[7],,,,"ZAHEERUDD-KHANRIYAZUDDIN7
011-2@OKSBI-SBIN0006117-229435598939-UPI",529,0.38480777
[5],,,,"141GNF30EXV2@PAYTM-PYTM0123456-330768897
814-UPI",530,0.38612112
[3],,,,"HY@PAYTM-YESBOPTMUPI-429115842437-PAYMEN
T FROM PHONE",530,0.38354063
[7],,,,UPI-NOOR MUNAF 80.00,530,0.3527295
[6],,,,YESBOYBLUPI-400568130846-UPI,531,0.35997018
[1],,,,"UNB0450800-438111582995-PAYMENT FROM PHO
NE",531,0.3955456
[1],,,,"21/02/24 UPI-DROGHERIA SELLERS PR-PAYTM-73432356@
0000 02/24 297.49",531,0.35804439
[4],,,,"16/03/25 UPI-MD WASIM
0000763695594285 03/25 300.00",531,0.39763382
[4],,,,"JAGADAL-AKASHJAGADALE13
0-1@OKAXIS-KKBK0001752-646093239953-PAYM
ENT FROM PHONE",531,0.34639663
[9],,,,26/08/24 UPI-PRAKASH 80.00,531,0.36339182
[3],,,,"UPI-DELHIVERY 1,928.00",531,0.38042107
[2],,,,DAK-PAYTMQR28100505,532,0.38267413
[8],,,,07315241-PAYMENT FROM PHONE,532,0.3828682
[5],,,,"28/12/22 UPI-SURESHKUMAR CHOTMAL
0000236251976554 12/22 40.00",532,0.4275403
[7],,,,"21/11/22 UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000232540416171 11/22 10.00",532,0.39269322
[3],,,,"UPI-MANISH CHOUHAN-Q191531304@YBL-YESB0
0000332887311098 90.00",532,0.3708404
[6],,,,BOYBLUPI-400577171360-PAYMENT FOR 6597BE,533,0.35156596
[6],,,,UPI-MHATOBA 15.00,533,0.39438409
[6],,,,"10/01/25 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000486589754060 01/25 15,000.00",533,0.34696114
[4],,,,12/09 UPI-MHATOBA 15.00,533,0.35142165
[2],,,,"26/08/23 UPI-SWIGGY-SWIGGY@YESPAY-YESBOYESUPI-323
0000323816289877 190.00",534,0.37902665
[1],,,,UPI-MR RAJESHKUMAR 20.00,534,0.3818064
[8],,,,"23/10/22 UPI-SHREE SAI STORE-BHARATPE90720003342@
0000229664022857 400.00",534,0.37939864
[9],,,,"08/01/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000 01/24 130.00",535,0.35240635
[7],,,,"UPI-GAIKWAD ENTERPRISES-Q806562763@YBL-Y
0000423289781190 55.00",535,0.35913205
[6],,,,"02/12/23 UPI-ATITHI-PAYTMQR8G7F6N48TP@PAYTM-PYTMO
0000333657866161 12/23 1,092.00",535,0.37103021
[8],,,,02/02/24 UPI-RADHESHYAM 02/24 35.00,536,0.394436
[7],,,,"09/03/24 UPI-SANJEET SIYARAM RAY-9689491400@YBL-P
0000443539013323 03/24 1,000.00",536,0.3557567
[1],,,,SYST-ROSMERTASAFETYS,536,0.39642337
[3],,,,"16/10/24 UPI-SHRADDHA BEER AND
0000429033320199 10/24 1,170.00",537,0.37907535
[2],,,,YESBOYBLUPI-424903504181-PAY BY WHATSAPP,537,0.34927595
[7],,,,"22/11/22 UPI-SURESHKUMAR CHOTMAL
0000232658272849 55.00",537,0.39039496
[1],,,,"26/02/25 UPI-INOX-PVRINOX831352.RZP@RXAIRTEL-AIRP
0000505718873066 02/25 798.00",538,0.39206395
[2],,,,26/08/23 UPI-AYOOB 08/23 35.00,538,0.37731099
[1],,,,"19/12/24 UPI-MANOJ PARSNATH 12/24 1,500.00",538,0.34225762
[8],,,,24/08/24 UPI-MR RAJESHKUMAR 08/24 20.00,538,0.35792252
[3],,,,09/09/24 UPI-JADHAV DIPAK 300.00,539,0.34620973
[],,,,"11/12/22 UPI-CITY REALTY-PAYTM-67518848@PAYTM-PYT
0000234584410313 12/22 10.00",539,0.42235243
[],,,,"141GNF30EXV2@PAYTM-PYTM0123456-336320846
836-UPI",540,0.34967312
[],,,,"07/08/22 07/08/22 POS 416021XXXXXX9659 GAJRAJ BAKERY
0000221911503930 07/08/22 254.00",540,0.37400389
[4],,,,"27/11/23 UPI-SWIGGY-SWIGGYSTORES@ICICI-ICIC0DC009
0000333176565410 11/23 299.00",540,0.36973897
[1],,,,"YADAV-Q698881675@YBL-YESBOYBLUP
I-401555164146-UPI",541,0.39327395
[2],,,,"24/02/24 UPI-NEELIMA SACHIN KALE
0000405522335822 02/24 150.00",541,0.3532792
[8],,,,"25/11/22 UPI-SURESHKUMAR CHOTMAL
0000 40.00",541,0.38857713
[4],,,,"01/01/24 UPI-AJEET SINGH-PAYTMQR2810050501011EBAO
0000400149682729 01/24 30.00",542,0.34885547
[5],,,,LTD-PROPRIETARY AC,542,0.37986806
[],,,,UPI-ROHIT PAN 15.00,543,0.3890292
[2],,,,"08/03/25 UPI-PATANJALI AROGYA KEN-GPAY-1123042648
0000101128540960 80.00",543,0.3835583
[9],,,,"MEDICO-EAZYPAY.NTB1100
058190@ICICI-ICIC0DC0099-331558363879-UP
I",543,0.3774896
[3],,,,"RCB0000343-116822513948-PAYMENT FROM PHO
NE",543,0.33415774
[8],,,,"YADAV-Q770419906@YBL-YESBOYBLUP
I-423782047162-PAY BY WHATSAPP",543,0.35533309
[4],,,,17/09/24 UPI-NOOR MUNAF 09/24 100.00,543,0.34522736
[1],,,,UPI-HANGARGI YASHWANT 40.00,544,0.37625432
[3],,,,"22/12/22 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000235687828415 12/22 26.00",544,0.42099053
[7],,,,ESBOYBLUPI-331109657927-UPI,545,0.37564412
[6],,,,"KUMAR-NSROHIT16@OKAXIS-DBSSOIN
0811-537366069108-UPI",545,0.33057112
[1],,,,UPI-JAY 15.00,545,0.35314348
[5],,,,6592049-PAYMENT FROM PHONE,545,0.38618341
[5],,,,"141GNF30EXV2@PAYTM-PYTM0123456-333360680
737-UPI",545,0.36894447
[5],,,,"20/01/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000402033668458 01/24 25.00",546,0.3887575
[7],,,,YESBOYBLUPI-406931020934-UPI,546,0.34855473
[4],,,,"UPI-SHREE SAI STORE-BHARATPE90720003342@
0000228411227366 90.00",546,0.37411109
[5],,,,04/01/24 UPI-PRASHANT EKNATH 50.00,547,0.34726664
[5],,,,"332@FBPE-FDRL0001382-019228172633-PAY TO
BHARATPE ME",547,0.37874448
[1],,,,"141GNF30EXV2@PAYTM-PYTM0123456-323521557
848-UPI",547,0.3716557
[5],,,,"27/10/24 UPI-SHUBHAM KUMAR-8107190565@YBL-SBIN00
0000078862318220 10/24 2,000.00",547,0.3771016
[7],,,,"KUMAR-NSROHIT16@OKAXIS-DBSSOIN
0811-538199485369-UPI",547,0.32966673
[3],,,,"141GNF30EXV2@PAYTM-PYTM0123456-333164626
363-UPI",547,0.3671535
[7],,,,"09/03/24 UPI-ASHWINI PRASAD KADAM-Q832951392@YBL-
0000406931020934 03/24 500.00",548,0.34430456
[8],,,,24/08/24 UPI-AJAY 08/24 10.00,548,0.35381371
[3],,,,"1IHOKE4500JK@PAYTM-YESBOPTMUPI-425412220
092-PAY BY WHATSAPP",548,0.3437396
[6],,,,"332@FBPE-FDRL0001382-079422255243-PAY TO
BHARATPE ME",549,0.37813976
[3],,,,"UPI-IRCTC WEB UPI-PAYTM-651536@PAYTM-PYT 1,905.00",549,0.37010941
[5],,,,"03/01/25 UPI-DNYANESHWAR ASHOK
0000 2,000.00",549,0.328614
[2],,,,"20/12/22 UPI-ROHIT KUMAR-7767983051@AXL-CITI00000
0000235457827937 12/22 1,000.00",549,0.41398311
[],,,,02/11/22 UPI-PEEYUSH H GUPTA-Q45956299@YBL-YESBOY 20.00,549,0.37788913
[6],,,,"15/10/22 UPI-SAURABH KUMAR-7875226959@AXL-SBIN00
0000265483677390 10/22 7,000.00",549,0.37279943
[6],,,,"141GNF30EXV2@PAYTM-PYTM0123456-333825985
113-UPI",549,0.36261392
[9],,,,"TYS-YESBOPTMUPI-427352714110-PAY BY WHAT
SAPP",550,0.34331498
[7],,,,SBOYBLUPI-400624146415-UPI,551,0.34272587
[8],,,,02/02/24 UPI-UBER INDIA SYSTEMS 02/24 119.98,551,0.3868697
[6],,,,40101-532843891544-PAYMENT FROM PHONE,551,0.37316036
[],,,,"17/11/23 UPI-KAVITA DINESH CHOUDH-Q350293209@YBL-
0000332154070545 11/23 198.00",551,0.3598136
[8],,,,AYTM-PYTM0123456-331422143992-UPI,552,0.37097347
[5],,,,"BIN0280657-290273098349-PAYMENT FROM PHO
NE",552,0.37511247
[7],,,,XXX0918-PERSONAL LOAN EMI,552,0.33641934
[1],,,,UPI-VIJAY 80.00,553,0.33986354
[7],,,,10/03/24 UPI-RAJ SUPER 03/24 10.00,553,0.34064725
[],,,,"11/02/25 UPI-VIPIN YADAV-BIPINYADAV.GLASSFILM-1@O
0000766888341606 02/25 2,600.00",553,0.37044933
[5],,,,"06/01/25 UPI-SHRADDHA BEER AND
0000783524232004 01/25 1,170.00",553,0.32915962
[],,,,UPI-JAY 15.00,553,0.34746486
[4],,,,12/11/22 UPI-SANDIP DADARAO 11/22 60.00,553,0.37766969
[8],,,,"UPI-RITU GOSWAMY DO SHYA-8082072954@AXL-
0000331537021409 216.00",554,0.37099978
[3],,,,3320199-PAYMENT FROM PHONE,554,0.36961102
[3],,,,10/09/24 UPI-RAJ SUPER 09/24 30.00,554,0.33011273
[2],,,,1LDTO5PCTQS5@PAYTM-PYTM0123456-235625091,554,0.40530202
[4],,,,"SWEETS-MANPASANDSWEE123TS@
ICICI-ICICODC0099-228179043182-PAYMENT F
ROM PHONE",554,0.3703047
[3],,,,"01/01/24 UPI-ABHISHEK
0000400115215933 01/24 640.00",556,0.33366472
[9],,,,KUSHWAH-Q144850015@YBL-YESBOY,556,0.38481072
[3],,,,I-465527079642-PAYMENT FROM PHONE,556,0.36517343
[7],,,,"18/08/24 UPI-NINGANNA-9008821041@YBL-PKGB0011124-
0000423154854150 08/24 770.00",556,0.34273571
[5],,,,"01/01/23 CREDIT INTEREST CAPITALISED
000000000000000 12/22 28.00",556,0.40530157
[8],,,,27/10/22 UPI-MHASKE NANDKUMAR 418.00,556,0.36846685
[5],,,,"30/11/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000333496969840 11/23 90.00",556,0.36065188
[9],,,,"13/11/23 UPI-ROHIT KUMAR-7767983051@YBL-CITI00000
0000331717422138 11/23 700.00",557,0.37100172
[1],,,,UPI-ANNAPURNA 30.00,558,0.38238284
[3],,,,"25/02/24 UPI-ROHIT KUMAR-NSROHIT16-1@OKICICI-CITI
0000405687355962 02/24 2,000.00",558,0.33844852
[9],,,,"RANI-KOMALRANI905-2@OKAXIS-UTI
B0005144-102960839103-UPI",558,0.37002492
[9],,,,03/12/24 UPI-MAHARASHTRA NATURAL 12/24 500.00,558,0.3658061
[5],,,,YESBOYBLUPI-536912801658-UPI,558,0.31772763
[1],,,,"AYTM-YESBOPTMUPI-424846862614-PAY BY WHA
TSAPP",559,0.32433343
[],,,,"17/02/25 UPI-DHARMENDRA KUMAR
0000278878043325 10.00",560,0.36443365
[6],,,,"10/01/25 UPI-KOMAL RANI-7507438491-3@YBL-UTIB0005
0000837538332525 01/25 3,000.00",560,0.31670839
[3],,,,"10/11/22 UPI-VAKESHWARPANSHOP-PAYTMQR281005050101
0000231439375092 10.00",560,0.37253702
[2],,,,27/08/22 UPI-MANPASAND 27/08/22 08/22 198.00,560,0.36561871
[8],,,,07/01/24 UPI-DROGHERIA SELLERS 916.00,561,0.3264235
[4],,,,"KHOKAN-Q475552371@YBL-Y
ESBOYBLUPI-401744246591-UPI",561,0.38306293
[3],,,,UPI-MR RAJESHKUMAR 45.00,561,0.34086463
[2],,,,05/09/24 UPI-BHAWANI HARDWARE 470.00,561,0.32441682
[],,,,-PAYMENT FROM PHONE,561,0.40044141
[3],,,,"27/11/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000333164626363 11/23 386.00",561,0.35911661
[5],,,,03/11/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101 11/23 413.00,562,0.36490268
[8],,,,"MISHRA-PAYTMQR155S9UITI7@PAYTM-
PYTM0123456-403322860364-UPI",563,0.38108143
[],,,,UPI-LAXMAN LAL 15.00,563,0.3358649
[7],,,,"ACH D- HDFC BANK LTD-401520755 64,542.00",563,0.35703978
[2],,,,22/12/22 UPI-SANDIP DADARAO 12/22 40.00,563,0.40085712
[5],,,,"17/03/25 UPI-WWW AIRTEL
0000100182323522 1,000.00",564,0.3624571
[5],,,,13/08/24 UPI-POONA 800.00,564,0.3395209
[2],,,,06/11/22 UPI-MANJAY 28.00,564,0.36556348
[],,,,YESBOYBLUPI-336272302550-UPI,565,0.32535225
[1],,,,"15/01/24 UPI-SWIGGY-SWIGGY@YESPAY-YESBOYESUPI-401
0000401555609798 01/24 188.00",565,0.37455633
[7],,,,14/01/25 UPI-KANIFNATH CHANDU 300.00,565,0.31512022
[2],,,,YESBOYBLUPI-424903543140-PAY BY WHATSAPP,565,0.32507446
[3],,,,"25/02/24 UPI-DROGHERIA SELLERS
0000405669316733 02/24 259.47",566,0.33566859
[9],,,,"UPI-ROHIT KUMAR-NSROHIT16-3@OKICICI-DBSS 7,000.00",566,0.35538602
[9],,,,7449@YESBANKLTD-YESBOYESUPI-230087275873,566,0.3653461
[5],,,,YESBOYBLUPI-333467018899-UPI,566,0.3564522
[6],,,,05/01/24 UPI-RAUT GORAKHNATH 01/24 180.00,567,0.32388356
[4],,,,"28/10/23 UPI-KHEEMRAJ-Q017457982@YBL-YESBOYBLUPI-
0000330141889094 12.00",567,0.36100844
[6],,,,UPI-SHREE GANESH PAN 10.00,567,0.32478523
[8],,,,"ACH D- HDFC BANK LTD-417429839 7,764.00",568,0.35886374
[7],,,,18/08/24 UPI-PF CHANGS 08/24 100.00,568,0.33843645
[],,,,UPI-MANJAY 26.00,568,0.39846015
[5],,,,"16/11/22 UPI-ROHIT KUMAR-7767983051@AXL-CITI00000
0000232028604316 11/22 341.00",568,0.36156127
[4],,,,08/10/22 UPI-KAZIRANGA 20.00,568,0.35949963
[6],,,,"YADAV-Q698881675@YBL-YESBOYBLUP
I-333702876935-UPI",568,0.35616887
[8],,,,UPI-MR RAJESHKUMAR 10.00,569,0.34794703
[],,,,"18/12/24 00600350133975-3577902-703636554 750,000.00",569,0.31183437
[3],,,,"17/01/24 UPI-VIDHI COPIERS AND ST-PAYTMQRQRBL99XF
0000401713920393 4.00",570,0.37279344
[8],,,,UPI-ROHIT PAN 35.00,570,0.32244509
[9],,,,"21/12/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000 12/23 370.00",570,0.35182741
[7],,,,"UNB0450800-443539013323-PAYMENT FROM PHO
NE",571,0.33507273
[8],,,,"04/04/25 UPI-MR RAJDEEP KUMAR-8292873440@YBL-BDBL
0000132355995140 04/25 550.00",571,0.35577101
[3],,,,"28/08/23 UPI-SWIGGY-SWIGGY@YESPAY-YESBOYESUPI-324
0000324012165088 08/23 154.00",571,0.35840532
[5],,,,002-PAYMENT FROM PHONE,571,0.39090195
[9],,,,"07/01/24 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000400773278278 01/24 60.00",572,0.31964028
[5],,,,"00995-4@OKAXIS-UTIB0003290-430342991915-
UPI",572,0.33917052
[1],,,,"09/08/22 UPI-CRED-CRED.CCBP@YESBANK-YESB0000022-2
0000222116757011 08/22 5,991.00",572,0.35457739
[8],,,,UPI-SHRIKRISHNA GADI 400.00,573,0.3309533
[6],,,,"KUMAR-KUMARNWB@YBL-DBSSOIN0811
-713160859247-PAYMENT FROM PHONE",573,0.31195077
[],,,,"13/07/24 UPI-UBER INDIA SYSTEMS
0000419517883168 104.57",573,0.33665228
[5],,,,SHOP-PAYTMQR594PSS@PAYTM-Y,573,0.31148148
[7],,,,"07/01/23 UPI-SANJEET SIYARAM RAY-SRAY97633@OKICIC
0000300703554448 1.00",573,0.39036247
[4],,,,"13/11/22 UPI-SK FOOD COURT-PAYTMQR2810050501011QU
0000231734493959 11/22 270.00",573,0.35616145
[6],,,,"0101GK3MFCCZ994Y@PAYTM-PYTM0123456-40233
0134018-UPI",574,0.36642995
[],,,,"05/10/24 UPI-DINESH KUMAR-Q045527584@YBL-YESBOYB
0000427939379021 10/24 90.00",574,0.33795083
[3],,,,"28/12/24 UPI-FURLENCO-FURLENCO922365.RZP@RXAIRTEL
0000436348311988 12/24 769.46",575,0.31055653
[8],,,,28/09/24 UPI-BABU 10.00,575,0.31168297
[8],,,,RANI-KOMALRANI905-1@OKAXIS-CIT,575,0.35058933
[8],,,,"UPI-GOOGLE PLAY RECHARGE-PAYTM-648052425
0000402954944712 300.00",576,0.36249
[1],,,,22/02/24 UPI-RAJ SUPER 02/24 65.00,576,0.32843089
[],,,,"ANWAR-IMANWAR76@OKAXIS-PUNB0035
700-541445001144-PAYMENT FROM PHONE",576,0.34901926
[8],,,,"10/11/23 UPI-PARMANAND
0000331422143992 30.00",576,0.35716194
[5],,,,UPI-AJAY 15.00,577,0.31818303
[5],,,,13/08/24 UPI-NAYAN MANGESH 15.00,577,0.33557737
[1],,,,6206621-PAYMENT FROM PHONE,577,0.38688949
[2],,,,OKSBI-SBIN0007885-223332613278-UPI,577,0.34687999
[9],,,,UPI-VIJAY 45.00,577,0.34603286
[9],,,,"DEOR-1212CHANDU1@YBL
-PUNB0128410-769281295882-PAYMENT FROM P
HONE",578,0.34986934
[7],,,,"24/11/22 UPI-MDFARUK ANSARI-PAYTMQR28100505010115
0000232854736526 11/22 140.00",578,0.35179532
[2],,,,"UPI-MAMNEET-9607626697@OKBIZAXIS-UTIB000
0000401697449824 270.00",579,0.35224938
[3],,,,16/10/24 UPI-AJAY 10/24 20.00,579,0.33468533
[1],,,,04/09/24 UPI-AJAY 15.00,579,0.30958489
[4],,,,"28/12/22 UPI-RAMILA HARJI PATEL-PAYTMQR2810050501
0000236258414430 12/22 290.00",579,0.38435495
[7],,,,"SWEETS-MANPASANDSWEE123TS@
ICICI-ICICODC0099-229453566959-PAYMENT F
ROM PHONE",579,0.33921283
[8],,,,"07/01/24 UPI-RATHOD AUTO PARTS-MAB0450412A0130116
0000400780348921 4,100.00",580,0.31724077
[],,,,"UNB0450800-140545022059-PAYMENT FROM PHO
NE",580,0.34587249
[4],,,,"28/10/23 UPI-KHEEMRAJ-Q017457982@YBL-YESBOYBLUPI-
0000330141491180 10/23 30.00",580,0.35605145
[8],,,,"KUMAR-NSROHIT16@OKAXIS-DBSSOIN
0811-502402463396-UPI",580,0.31154698
[6],,,,03/12/23 UPI-MD MANZOOR 12/23 420.00,580,0.33896923
[9],,,,"15/03/24 UPI-ROHIT KUMAR-NSROHIT16-1@OKICICI-CITI
0000444196842241 15 90,000.00",581,0.32780346
[2],,,,X0702-EMI PAYMENT,581,0.33007687
[7],,,,"22/10/22 UPI-SHREE KRISHNA
0000229577925900 10/22 250.00",581,0.33900839
[9],,,,"WX@PAYTM-PYTM0123456-403411279182-PAYMEN
T FROM PHONE",582,0.35274938
[3],,,,-PAYTMQR63ASEU@P,582,0.34126499
[7],,,,13/01/25 UPI-MR RAJESHKUMAR 01/25 15.00,582,0.2961345
[8],,,,YESBOYBLUPI-423657272493-PAY BY WHATSAPP,583,0.32374904
[5],,,,19/09/24 UPI-MR RAJESHKUMAR 09/24 20.00,583,0.31011453
[5],,,,"14/11/22 UPI-ROHIT KUMAR-7767983051@AXL-CITI00000
0000231812212523 11/22 1,200.00",583,0.3480275
[],,,,"28/12/23 UPI-ROHIT KUMAR-NSROHIT16@OKSBI-SBIN000
0000336296600437 12/23 900.00",584,0.31522483
[1],,,,TO@PAYTM-PYTM0123456-401555156776-UPI,584,0.34901801
[5],,,,05762-898515692394-PAYMENT FROM PHONE,584,0.34143022
[2],,,,"YESBOYBLUPI-464962533290-PAYMENT FROM PH
ONE",584,0.33224833
[5],,,,"M-PYTM0123456-236217449578-PAYMENT FROM
PHONE",584,0.38481852
[1],,,,23/02/24 UPI-RAMDAS DHONDIRAM 02/24 550.00,585,0.32616672
[9],,,,RAM-PAYTMQR595U20@PAYTM-YESBOPT,585,0.32406479
[],,,,"17/11/23 UPI-RAJ SUPER MARKET-PAYTMQR281005050101
0000332147606538 11/23 15.00",585,0.3366169
[2],,,,YTM-PYTM0123456-401572833214-UPI,586,0.34837353
[1],,,,8090-ROSMERTASAFETYSYST,586,0.33557028
[4],,,,UPI-JAY 15.00,586,0.33195293
[7],,,,RATHO-PAYTMQR28100505,586,0.38453844
[1],,,,"KUMAR-AJAYSOMRA100@YBL-SBIN000
8042-222854743242-PAYMENT FROM PHONE",586,0.33738518
[],,,,"12/08/23 POS 416021XXXXXX9659 FAT FISH 12/08/23 1,269.00",587,0.35173029
[3],,,,"BKID0000603-852894970805-PAYMENT FROM PH
ONE",587,0.29479373
[5],,,,13/08/24 UPI-MANOJ PARSNATH 100.00,587,0.32164589
[2],,,,UPI-MAHADEV 15.00,588,0.34725285
[9],,,,"ACH D- HDFC BANK LTD-418237241 62,716.00",588,0.32697544
[],,,,"UPI-VIKRAM PRATAP SINGH-Q011896044@YBL-Y
0000424591248637 75.00",588,0.30374205
[9],,,,-PAY TO VITTHAL SHR,588,0.37917563
[6],,,,19/11/22 UPI-OLA 11/22 790.00,588,0.34846887
[3],,,,"26/09/22 UPI-MANPASAND
0000226938166328 09/22 428.00",588,0.33410156
[4],,,,UPI-400142825921-UPI,589,0.31457487
[2],,,,"YESBOPTMUPI-428910500311-PAYMENT FROM PH
ONE",589,0.33020607
[9],,,,"27/01/25 UPI-MANOJ PARSNATH 1,500.00",589,0.29200628
[1],,,,21/02/24 UPI-RAJ SUPER 02/24 25.00,590,0.32364884
[],,,,11/12/22 UPI-MANJAY 12/22 18.00,590,0.37493697
[2],,,,603434976-PAY20FOR20MERCHANT,590,0.32785386
[6],,,,UPI-OMPRAKASH 70.00,591,0.30432025
[3],,,,"16/01/24 UPI-FULABHAI JETABHAI
0000401601477252 01/24 10.00",591,0.34728566
[1],,,,979880.RZP@RXAIRTEL-AIRP0000011-50591337,591,0.32559821
[7],,,,"PUNB0038600-860826560060-PAYMENT FROM PH
ONE",591,0.32917538
[6],,,,"YU@ICICI-ICIC0DC0099-422819448378-PAY BY
WHATSAPP",591,0.31695759
[4],,,,BOYBLUPI-426128503797-PAY BY WHATSAPP,591,0.30471122
[7],,,,"141GNF30EXV2@PAYTM-PYTM0123456-331218768
131-UPI",592,0.3489483
[9],,,,"PATIDAR-Q40725407@YBL-YESBOY
BLUPI-335528304857-UPI",592,0.32743981
[2],,,,"05/03/25 UPI-MANOJ PARSNATH DUBEY-7028570343@AXL-
0000393 03/25 1,500.00",593,0.31809172
[7],,,,2782632-PAYMENT FROM PHONE,593,0.32902941
[1],,,,YADAV-Q770419906@YBL-YESBOYBLUP,593,0.28970298
[3],,,,POS 416021XXXXXX9659 PAY*UBER INDIAS 2.00,593,0.31252506
[6],,,,"24/09/24 UPI-SHRADDHA BEER AND
0000426854077320 24/09/24 1,560.00",593,0.30189228
[6],,,,PAYMENT FROM PHONE,593,0.34738764
[9],,,,VISHWAKARM-Q536526054@YBL,593,0.33415198
[],,,,28/12/23 UPI-ROHIT AMAR 12/23 25.00,594,0.29934251
[7],,,,"UPI-REENA KUMARI-AKHILESH3230PRAJAPATI-1
0000331230624286 400.00",594,0.34663638
[9],,,,UPI-KISHOR BALASAHEB 19.00,594,0.32631433
[6],,,,05/03/24 UPI-RAJ 03/24 500.00,595,0.32339025
[9],,,,"28/11/24 UPI-DEEPIKAWONAVRATAN-Q536849062@YBL-YES
0000159360617892 65.00",595,0.32754588
[8],,,,"UPI-SANDEEP ASHOK AHIRE-Q552621943@YBL-Y
0000409672380950 15.00",595,0.28818431
[5],,,,004-PAYMENT FROM PHONE,595,0.37512484
[5],,,,4259-228529898718-PAYMENT FROM PHONE,595,0.33175156
[5],,,,"VE@PAYTM-PYTM0123456-401959357276-PAYMEN
T FROM PHONE",596,0.34714729
[4],,,,13/08/24 UPI-POONA 180.00,596,0.31152606
[6],,,,7449@YESBANKLTD-YESBOYESUPI-331063064415,597,0.34498814
[6],,,,"UPI-JODHA RAM-Q650749851@YBL-YESBOYBLUPI
0000337154919592 30.00",597,0.37258074
[5],,,,"UPI-SHREE KRISHNA
0000228695543890 62.00",597,0.32747278
